original_filename,Label,tag
RDeygJx6KV8_000000_000010.mp4,69|123|70|186,dune|landscape|ecoregion|road
RDfeT_6dNIo_000211_000221.mp4,81|128|188,floor|living_room|room
RDjUPnlDqc8_000000_000010.mp4,202,sky
RDjqpTjEY4s_16.5_18.5.mp4,81|188,floor|room
RDmVmcR51Ew_000009_000019.mp4,31,beach
RDuDhNKIdJc_000000_000010.mp4,213,street
RE1py--179A_000029_000039.mp4,77|189|75|164|123,field|rural_area|farm|plain|landscape
RE67flx3Xeo_000025_000035.mp4,126|166|206|171,leisure_centre|playground|sport_venue|public_space
REA1nI8_-Ek_000016_000026.mp4,188,room
REB-n8bweTE_000100_000110.mp4,87|59|188,function_hall|conference_hall|room
REJ-GFraVGg_9.0_11.0.mp4,206,sport_venue
RELngM_yY_E_000176_000186.mp4,36|188,boutique|room
REOoh9dA0NU_000041_000051.mp4,47|233,cave|tunnel
REU7-oioHBM_000040_000050.mp4,186,road
REUyXPpLNsc_000002_000012.mp4,209,stage
REXw-meYOy4_000092_000102.mp4,104|170|188|110,home|property|room|house
RE_-X7SZq24_000000_000010.mp4,126|218,leisure_centre|swimming_pool
REbAtYwJ7Uw_000017_000027.mp4,206,sport_venue
REdXWr2_T6Y_000000_000010.mp4,126|206,leisure_centre|sport_venue
REgF7N0Y_jA_000030_000040.mp4,206,sport_venue
REhmxjb_Yho_000000_000010.mp4,136|234|40|204|227,metropolitan_area|urban_area|building|skyscraper|tower_block
REiS0lYCAMg_000012_000022.mp4,36|81|181,boutique|floor|retail
REkiV8FDFvw_3.0_5.0.mp4,118,kitchen
REl485ZnkU0_2.0_4.0.mp4,206,sport_venue
REl485ZnkU0_24.5_26.5.mp4,81|192|206|188,floor|school|sport_venue|room
REnscJXcvpo_51.0_53.0.mp4,202,sky
REnscJXcvpo_57.0_59.0.mp4,202|123,sky|landscape
REonUvjLEes_000006_000016.mp4,96|206,gym|sport_venue
REp4XmYUNpo_94.0_96.0.mp4,202|205,sky|snow_covered_landscape
RExLfLXxtLM_17.0_19.0.mp4,124,lane
REyDcInO9ak_000042_000052.mp4,202|205,sky|snow_covered_landscape
RFAOzqLC0Wo_000008_000018.mp4,81,floor
RFDMgXNcSyw_000026_000036.mp4,81|126|218,floor|leisure_centre|swimming_pool
RFQbxBYsy_0_000320_000330.mp4,213,street
RFScFnVnvZc_000043_000053.mp4,81,floor
RFTUj56D-_c_110.5_112.5.mp4,126|206,leisure_centre|sport_venue
RFTUj56D-_c_49.5_51.5.mp4,206,sport_venue
RFTUj56D-_c_66.0_68.0.mp4,206,sport_venue
RFTUj56D-_c_87.5_89.5.mp4,126,leisure_centre
RFUYskZbjRI_000000_000010.mp4,202,sky
RFWWp8uKgKA_1.5_3.5.mp4,188,room
RFWWp8uKgKA_15.5_17.5.mp4,171,public_space
RFXGWvNGjGw_000018_000028.mp4,184|240|144|243,river|watercourse|natural_resources|wetland
RFcYXzethPY_000000_000010.mp4,164|202|121|77|156|93|123,plain|sky|land_lot|field|pasture|grassland|landscape
RFdQYrMBVoQ_46.5_48.5.mp4,3,amusement_park
RFdQYrMBVoQ_6.5_8.5.mp4,3,amusement_park
RFg1RpgWx-o_30.0_32.0.mp4,110|40|177,house|building|residential_area
RFg1RpgWx-o_9.5_11.5.mp4,202,sky
RFkw3jzteN4_47.0_49.0.mp4,181,retail
RFlb5CPDOGs_11.5_13.5.mp4,202|166|171,sky|playground|public_space
RFlb5CPDOGs_26.5_28.5.mp4,202|199|77|123|70,sky|shore|field|landscape|ecoregion
RFlb5CPDOGs_30.5_32.5.mp4,77|171,field|public_space
RFlb5CPDOGs_38.0_40.0.mp4,77|171|206|123,field|public_space|sport_venue|landscape
RFnLhr_orGw_000016_000026.mp4,188,room
RFnv5O4L4MI_000004_000014.mp4,223|164|202|77|69|123|105|65|173|70,terrain|plain|sky|field|dune|landscape|horizon|desert|ranch|ecoregion
RFrxECKjajI_000061_000071.mp4,19|179,bar|restaurant
RFuN2ZZ_4B8_22.0_24.0.mp4,206,sport_venue
RFuuJcbMFkI_22.5_24.5.mp4,184|242|144,river|waterway|natural_resources
RFuuJcbMFkI_26.0_28.0.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
RFuuJcbMFkI_33.5_35.5.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
RFw4Oq4VwVU_000159_000169.mp4,81,floor
RG0SCu3S5uI_000267_000277.mp4,81,floor
RG1H87IhYlI_12.5_14.5.mp4,200|171|238|124,sidewalk|public_space|walkway|lane
RG7jjuJywUQ_000002_000012.mp4,104|110|177|205|246,home|house|residential_area|snow_covered_landscape|yard
RGFqSdZPO94_000017_000027.mp4,166,playground
RGKFyVECutI_83.0_85.0.mp4,202|205|139,sky|snow_covered_landscape|mountain_range
RGKFyVECutI_84.5_86.5.mp4,223|162|202|102|205|139,terrain|piste|sky|hill|snow_covered_landscape|mountain_range
RGRFWO0jaTY_100.0_102.0.mp4,136|230,metropolitan_area|track
RGRFWO0jaTY_33.5_35.5.mp4,124|234|230,lane|urban_area|track
RGRFWO0jaTY_73.5_75.5.mp4,202|3,sky|amusement_park
RGRy26F831w_000071_000081.mp4,188,room
RGa8X6oAk2M_000146_000156.mp4,81,floor
RGb72WfADfs_000276_000286.mp4,209,stage
RGd6U-ct_A8_000002_000012.mp4,202|228|234|40|187|204|136|124|186,sky|town|urban_area|building|road_highway|skyscraper|metropolitan_area|lane|road
RGq54UYpkmo_000001_000011.mp4,81|170|188,floor|property|room
RGsdPFrQh70_12.5_14.5.mp4,202|31|193,sky|beach|sea
RGsdPFrQh70_16.5_18.5.mp4,35|202|199|31|193|105|53|54,body_of_water|sky|shore|beach|sea|horizon|coast|coastal_and_oceanic_landforms
RGsdPFrQh70_2.5_4.5.mp4,202|137,sky|mountain
RGxUHV8NH3s_000000_000010.mp4,116|213|234|136|124|186,intersection|street|urban_area|metropolitan_area|lane|road
RGzkZjVa43c_10.0_12.0.mp4,206,sport_venue
RGzkZjVa43c_13.0_15.0.mp4,206,sport_venue
RH3e0KA4A6Q_000002_000012.mp4,147|74,nightclub|fair
RH7IumbJPMs_000001_000011.mp4,8|202|173,arena|sky|ranch
RH7MEYSr0x4_000007_000017.mp4,188,room
RHARDB7sVy4_000018_000028.mp4,206,sport_venue
RHDQK6t2yqs_000002_000012.mp4,96|188,gym|room
RHK5p-luHpM_000041_000051.mp4,126,leisure_centre
RHKp8UjXniU_000004_000014.mp4,170|110|13|246,property|house|backyard|yard
RHQb0Jec7Hs_000057_000067.mp4,81,floor
RHZWKRBXyF8_2.5_4.5.mp4,171|89,public_space|garden
RHdqZ7F3g-w_45.5_47.5.mp4,146|110|238|89|246,neighbourhood|house|walkway|garden|yard
RHfo8hz-PVk_43.5_45.5.mp4,206|208,sport_venue|stadium
RHfo8hz-PVk_46.5_48.5.mp4,206,sport_venue
RHhhT4IJZsI_47.0_49.0.mp4,126|206,leisure_centre|sport_venue
RHhhT4IJZsI_57.0_59.0.mp4,206,sport_venue
RHi9ZOK7yQI_000007_000017.mp4,202|120|184|176|242|144|35,sky|lake|river|reservoir|waterway|natural_resources|body_of_water
RHis7AL5BIw_000196_000206.mp4,81,floor
RHqMGj0Kywc_000000_000010.mp4,188,room
RHqa_XvN3BI_000000_000010.mp4,77|75|123|89,field|farm|landscape|garden
RHv2J7LHf_A_000003_000013.mp4,188,room
RI5ry_9y1w4_30.0_32.0.mp4,166|171|154,playground|public_space|park
RI5ry_9y1w4_51.5_53.5.mp4,166|171,playground|public_space
RI5shqNs91U_20.0_22.0.mp4,123|93,landscape|grassland
RI5shqNs91U_30.0_32.0.mp4,93,grassland
RI5shqNs91U_8.0_10.0.mp4,110|121|77|104|123|93,house|land_lot|field|home|landscape|grassland
RI6baJVag7o_12.0_14.0.mp4,96,gym
RI6baJVag7o_38.5_40.5.mp4,96|188,gym|room
RI6baJVag7o_6.0_8.0.mp4,96,gym
RI8IPPZrxqI_000028_000038.mp4,179,restaurant
RIFSBtAtVT8_000023_000033.mp4,81,floor
RIFYvfdscP0_000012_000022.mp4,206,sport_venue
RIGGj-LE680_000040_000050.mp4,81|188,floor|room
RIKvLTk0J7c_000205_000215.mp4,114|205|230,ice_rink|snow_covered_landscape|track
RILqQEXjoj8_000006_000016.mp4,202|31|193,sky|beach|sea
RIMntku0pFc_000000_000010.mp4,202|205,sky|snow_covered_landscape
RIN884So_5M_000318_000328.mp4,47|85,cave|formation
RINLzYcaO3o_000015_000025.mp4,96,gym
RIOiHuai-ho_13.5_15.5.mp4,202|35|199|206|31|193|53,sky|body_of_water|shore|sport_venue|beach|sea|coast
RIOiHuai-ho_2.5_4.5.mp4,35|202|199|31|193|53|123|70|54,body_of_water|sky|shore|beach|sea|coast|landscape|ecoregion|coastal_and_oceanic_landforms
RIOiHuai-ho_6.5_8.5.mp4,35|199|31|193|53|54,body_of_water|shore|beach|sea|coast|coastal_and_oceanic_landforms
RIXZW8veBBU_000047_000057.mp4,35|199|193|53|242|144|54,body_of_water|shore|sea|coast|waterway|natural_resources|coastal_and_oceanic_landforms
RIZhyno-Eyo_000008_000018.mp4,126,leisure_centre
RI_kzoDjZbY_000000_000010.mp4,228|213|68|110|234|40|146|171|124|186,town|street|downtown|house|urban_area|building|neighbourhood|public_space|lane|road
RIf1DBP8WeQ_92.0_94.0.mp4,202|206,sky|sport_venue
RIiIk6lJalE_1.5_3.5.mp4,184,river
RIiIk6lJalE_144.0_146.0.mp4,3,amusement_park
RIj_DlcahGw_1.0_3.0.mp4,205,snow_covered_landscape
RIkunhtaHqo_000017_000027.mp4,81|26,floor|bathroom
RIlNXgqcX10_1.0_3.0.mp4,202|31|53|54,sky|beach|coast|coastal_and_oceanic_landforms
RIlNXgqcX10_18.5_20.5.mp4,202|199|206|31|193|54,sky|shore|sport_venue|beach|sea|coastal_and_oceanic_landforms
RIlNXgqcX10_28.0_30.0.mp4,202|199|31|54,sky|shore|beach|coastal_and_oceanic_landforms
RItrdXKOl-M_21.0_23.0.mp4,171|206,public_space|sport_venue
RItrdXKOl-M_39.5_41.5.mp4,206,sport_venue
RItrdXKOl-M_61.5_63.5.mp4,171|206,public_space|sport_venue
RIuK-aXTb6Y_000030_000040.mp4,186|213,road|street
RIxm0dLe8b0_000151_000161.mp4,73|225,factory|toolroom
RJ0bBLkyNPk_000000_000010.mp4,202|31|105|53|193|35,sky|beach|horizon|coast|sea|body_of_water
RJ3qkVPpLq0_58.5_60.5.mp4,188,room
RJ4sHzcvU1U_170.0_172.0.mp4,206,sport_venue
RJGDycwH25E_000080_000090.mp4,172|202|77|123|189,race_track|sky|field|landscape|rural_area
RJH0hFYszxs_000000_000010.mp4,208|206|8,stadium|sport_venue|arena
RJH0hFYszxs_2.5_4.5.mp4,172|8|206|41|208,race_track|arena|sport_venue|bullring|stadium
RJQt_ttkNZc_000216_000226.mp4,118,kitchen
RJTZoYDm13o_2.5_4.5.mp4,126|206|25,leisure_centre|sport_venue|basketball_court
RJTZoYDm13o_24.5_26.5.mp4,126|206|25,leisure_centre|sport_venue|basketball_court
RJgDU7FB_KI_000056_000066.mp4,32,beauty_salon
RJjwg_XqGdw_000065_000075.mp4,81,floor
RJkT_LQF6cU_000000_000010.mp4,81|188,floor|room
RJkZtoHumTM_2.0_4.0.mp4,206,sport_venue
RJkZtoHumTM_33.5_35.5.mp4,202,sky
RJkZtoHumTM_42.5_44.5.mp4,202|123,sky|landscape
RJnLs4Q6xZw_000007_000017.mp4,206,sport_venue
RJnXOLkvhMA_000000_000010.mp4,81,floor
RJowfl_Bf3g_000025_000035.mp4,81,floor
RJq3R2cMr6s_000136_000146.mp4,46,casino
RJq4vyl3mpI_51.5_53.5.mp4,206,sport_venue
RJq4vyl3mpI_62.5_64.5.mp4,186|202|124,road|sky|lane
RJq5l-1gFiI_149.0_151.0.mp4,81|126|206|25,floor|leisure_centre|sport_venue|basketball_court
RJq5l-1gFiI_68.5_70.5.mp4,81|206|25,floor|sport_venue|basketball_court
RJtSODz4xMM_000009_000019.mp4,77|156|93|105|70|139|164|123,field|pasture|grassland|horizon|ecoregion|mountain_range|plain|landscape
RK03czOCggs_000000_000010.mp4,202,sky
RKIjXnpEvkI_18.0_20.0.mp4,206,sport_venue
RKIjXnpEvkI_66.0_68.0.mp4,206,sport_venue
RKIjXnpEvkI_79.0_81.0.mp4,206,sport_venue
RKOCSPnSItM_24.0_26.0.mp4,206,sport_venue
RKOCSPnSItM_28.0_30.0.mp4,206|208,sport_venue|stadium
RKOCSPnSItM_30.5_32.5.mp4,206|78,sport_venue|field_lacrosse
RKRGmg7QyTI_000005_000015.mp4,184|18|240|144,river|bank|watercourse|natural_resources
RKSdLal6Sro_69.0_71.0.mp4,188,room
RKXOlvUHvNc_000000_000010.mp4,206,sport_venue
RKXzQQ7RW9c_000000_000010.mp4,202|170|110|13|89|246,sky|property|house|backyard|garden|yard
RKZDkrQl6kU_000080_000090.mp4,164|202|14|0|71|165|123|65|70,plain|sky|badlands|aeolian_landform|escarpment|plateau|landscape|desert|ecoregion
RK__UnlIGc8_000004_000014.mp4,141|147,music_venue|nightclub
RKdE2jb4qf0_19.0_21.0.mp4,205,snow_covered_landscape
RKeYr4lD2Ww_106.0_108.0.mp4,126|226,leisure_centre|tourist_attraction
RKeYr4lD2Ww_26.0_28.0.mp4,126|206,leisure_centre|sport_venue
RKeYr4lD2Ww_47.5_49.5.mp4,8|206|11,arena|sport_venue|auditorium
RKfoebWcdjQ_2.5_4.5.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
RKhU7n-eyaw_000026_000036.mp4,81,floor
RKhbdTUVluw_13.5_15.5.mp4,8|126|206|25,arena|leisure_centre|sport_venue|basketball_court
RKhbdTUVluw_30.0_32.0.mp4,8|126|206|25,arena|leisure_centre|sport_venue|basketball_court
RKhbdTUVluw_4.5_6.5.mp4,8|126|206|25,arena|leisure_centre|sport_venue|basketball_court
RKhuiq32R7s_5.0_7.0.mp4,137|205,mountain|snow_covered_landscape
RKhuiq32R7s_8.0_10.0.mp4,137|205,mountain|snow_covered_landscape
RKniLkcUw6c_12.0_14.0.mp4,202|206,sky|sport_venue
RKrcpbMJFno_121.0_123.0.mp4,8|206|208|83,arena|sport_venue|stadium|football_stadium
RKrcpbMJFno_153.0_155.0.mp4,208,stadium
RKsto2FmBzM_61.0_63.0.mp4,13|89|246,backyard|garden|yard
RKsto2FmBzM_90.5_92.5.mp4,145|13|123|89|246,nature_reserve|backyard|landscape|garden|yard
RKuEI5h5PlY_55.5_57.5.mp4,209|38,stage|boxing_ring
RKuEI5h5PlY_66.5_68.5.mp4,209,stage
RKvIpqDx-NI_16.0_18.0.mp4,68|167|234|124|213,downtown|plaza|urban_area|lane|street
RKvIpqDx-NI_23.5_25.5.mp4,68|186|124|213,downtown|road|lane|street
RKvIpqDx-NI_44.0_46.0.mp4,171|213,public_space|street
RKvIpqDx-NI_50.5_52.5.mp4,186|213,road|street
RL03c0cYoe8_000000_000010.mp4,181|216|94,retail|supermarket|grocery_store
RL5ncvvqekQ_15.0_17.0.mp4,123,landscape
RL7_YFKq4vE_000004_000014.mp4,156|93|134|206|171|123,pasture|grassland|meadow|sport_venue|public_space|landscape
RLAdv0--G2I_000001_000011.mp4,188,room
RLHxXFb8_aQ_22.0_24.0.mp4,156|89,pasture|garden
RLLSKzFUhJM_15.0_17.0.mp4,206,sport_venue
RLOZ7Iy5o2o_56.0_58.0.mp4,81,floor
RLOZ7Iy5o2o_7.5_9.5.mp4,206,sport_venue
RLOZ7Iy5o2o_8.5_10.5.mp4,206,sport_venue
RLPrAeyLA7c_51.0_53.0.mp4,13|171|246,backyard|public_space|yard
RLRsiRYqvLo_000034_000044.mp4,70|84|123,ecoregion|forest|landscape
RLVkxkwJsos_000087_000097.mp4,32|20,beauty_salon|barbershop
RLWugM4M330_000019_000029.mp4,202|85|140|182|137|71|139|244,sky|formation|mountainous_landforms|ridge|mountain|escarpment|mountain_range|wildlife_region
RLXxuYiQlS8_000000_000010.mp4,81|188,floor|room
RLeK0ZLeKOQ_000017_000027.mp4,81,floor
RLfdgK9G98A_3.0_5.0.mp4,205,snow_covered_landscape
RLfdgK9G98A_6.0_8.0.mp4,223|162|205,terrain|piste|snow_covered_landscape
RLfuOQEDbH4_000324_000334.mp4,81,floor
RLghYv3TXB8_000004_000014.mp4,206,sport_venue
RLnMLvH9614_15.5_17.5.mp4,3|154,amusement_park|park
RLnMLvH9614_5.0_7.0.mp4,3,amusement_park
RLoF8I9gTE4_74.0_76.0.mp4,126|206|25,leisure_centre|sport_venue|basketball_court
RLp3pA1_EBw_000000_000010.mp4,123,landscape
RLq69A7K7jw_100.5_102.5.mp4,202,sky
RM26kF2Ar84_000065_000075.mp4,81,floor
RMA3urmoRSI_000000_000010.mp4,206,sport_venue
RMF4o6vcPkA_000239_000249.mp4,146|110|202|40|177|104|170,neighbourhood|house|sky|building|residential_area|home|property
RMIIf9q0scM_2.0_4.0.mp4,3,amusement_park
RMMxQaRKlK0_4.0_6.0.mp4,81|114,floor|ice_rink
RMPZIX6l61k_30.0_32.0.mp4,126,leisure_centre
RMcwwYMODlo_169.0_171.0.mp4,13|89,backyard|garden
RMhJcAbaEr4_000063_000073.mp4,81,floor
RMi2WB-w5JQ_000011_000021.mp4,81,floor
RMo0jjfofF8_5.0_7.0.mp4,68|186|171|228|124|213,downtown|road|public_space|town|lane|street
RMoI2HWOfrY_105.5_107.5.mp4,81|188,floor|room
RMoI2HWOfrY_72.0_74.0.mp4,188,room
RMoI2HWOfrY_89.5_91.5.mp4,81|188,floor|room
RN-5Teqfaa8_43.5_45.5.mp4,202|205|139,sky|snow_covered_landscape|mountain_range
RN2JxH-4Wg8_000010_000020.mp4,81,floor
RN7KZL70liE_10.5_12.5.mp4,206,sport_venue
RN7KZL70liE_32.0_34.0.mp4,202|209,sky|stage
RNAcq3h_nyU_1.5_3.5.mp4,206,sport_venue
RNAcq3h_nyU_5.5_7.5.mp4,8|126|206,arena|leisure_centre|sport_venue
RNBY7B0keOE_17.0_19.0.mp4,206|96,sport_venue|gym
RNBY7B0keOE_3.0_5.0.mp4,96,gym
RNDIWahdnuY_120.5_122.5.mp4,118,kitchen
RNJnvQom6Rg_000000_000010.mp4,171,public_space
RNPx0ZKo44M_30.0_32.0.mp4,81,floor
RNPx0ZKo44M_74.0_76.0.mp4,81|87|206|188,floor|function_hall|sport_venue|room
RNbRB_HQ3vo_000000_000010.mp4,73,factory
RNgLXAdybcc_000000_000010.mp4,124,lane
RNj4y2invyA_000000_000010.mp4,208|206,stadium|sport_venue
RNlGR1q6bXw_000050_000060.mp4,81,floor
RNmnUqQmzIM_000000_000010.mp4,205,snow_covered_landscape
RNrlekl02aw_000000_000010.mp4,81,floor
RNv1gDXzmrU_67.0_69.0.mp4,206,sport_venue
RNxHKDlWAGQ_101.5_103.5.mp4,223|202|70|144,terrain|sky|ecoregion|natural_resources
RNxHKDlWAGQ_159.5_161.5.mp4,223|202|123|139,terrain|sky|landscape|mountain_range
RNxHKDlWAGQ_43.5_45.5.mp4,202|206|123|105|70,sky|sport_venue|landscape|horizon|ecoregion
RNxHKDlWAGQ_80.5_82.5.mp4,202,sky
RO-wX3Uv1Zw_11.0_13.0.mp4,3|154,amusement_park|park
RO-wX3Uv1Zw_3.0_5.0.mp4,3|74|154,amusement_park|fair|park
RO0l7o8mc7M_000000_000010.mp4,126|218,leisure_centre|swimming_pool
RO4y3RVzs-k_000007_000017.mp4,188,room
RO5WKh6dViA_53.5_55.5.mp4,166|171,playground|public_space
RO7g8bf-PEM_000198_000208.mp4,84,forest
RO7kwEp_mcM_15.0_17.0.mp4,171|154,public_space|park
RO7kwEp_mcM_3.0_5.0.mp4,166|171|154,playground|public_space|park
RO7kwEp_mcM_7.0_9.0.mp4,171|123|134,public_space|landscape|meadow
ROBD04P1-X0_000005_000015.mp4,172|186,race_track|road
RODsrzwDTdE_65.0_67.0.mp4,223|182|202|137|157|102|140|101|139,terrain|ridge|sky|mountain|path|hill|mountainous_landforms|highland|mountain_range
ROIb2DdR3VY_000232_000242.mp4,96|188,gym|room
ROK8R8qJx-0_54.5_56.5.mp4,172|206|230,race_track|sport_venue|track
ROK8R8qJx-0_57.5_59.5.mp4,206,sport_venue
ROLlCIj7e_M_105.5_107.5.mp4,206,sport_venue
ROLlCIj7e_M_112.5_114.5.mp4,206,sport_venue
ROLlCIj7e_M_127.0_129.0.mp4,206,sport_venue
ROMvncf7fV0_40.0_42.0.mp4,81,floor
ROMvncf7fV0_63.5_65.5.mp4,81,floor
RO_bxvW3Y0I_27.0_29.0.mp4,114,ice_rink
ROc-N4yqShQ_001201_001211.mp4,206,sport_venue
ROddTSlp6FI_000010_000020.mp4,81,floor
ROoln9RkyFs_38.5_40.5.mp4,206,sport_venue
ROoln9RkyFs_51.5_53.5.mp4,171|206,public_space|sport_venue
ROoln9RkyFs_75.5_77.5.mp4,171|206,public_space|sport_venue
ROpLFuMHnOU_000012_000022.mp4,81,floor
ROsc-IrJJ6M_000243_000253.mp4,52|119,clinic|laboratory
ROvebUMPYp4_129.0_131.0.mp4,202|199|193|105|242|53|54,sky|shore|sea|horizon|waterway|coast|coastal_and_oceanic_landforms
ROvebUMPYp4_21.0_23.0.mp4,202|193,sky|sea
ROvebUMPYp4_27.0_29.0.mp4,35|231|202|31|193|105|53|28|54,body_of_water|tropical_beach|sky|beach|sea|horizon|coast|bay|coastal_and_oceanic_landforms
ROz3GgAQq4o_000022_000032.mp4,209,stage
RP-4womYaow_000049_000059.mp4,81,floor
RP-oJdg6rt4_10.5_12.5.mp4,8|126|206|11,arena|leisure_centre|sport_venue|auditorium
RP7M5QFnj2I_1.0_3.0.mp4,202,sky
RP7M5QFnj2I_16.5_18.5.mp4,137|205|140|139,mountain|snow_covered_landscape|mountainous_landforms|mountain_range
RP7M5QFnj2I_19.5_21.5.mp4,205,snow_covered_landscape
RPCrqBGMg8c_34.0_36.0.mp4,3|154,amusement_park|park
RPCrqBGMg8c_40.0_42.0.mp4,81|126|3,floor|leisure_centre|amusement_park
RPCrqBGMg8c_53.5_55.5.mp4,3,amusement_park
RPDN5lJ9uGY_23.0_25.0.mp4,8|126|206,arena|leisure_centre|sport_venue
RPJzcgDRrUc_000003_000013.mp4,213|234|124|186,street|urban_area|lane|road
RPOpobsQ-BI_000212_000222.mp4,173,ranch
RPRsS788iG8_20.5_22.5.mp4,202|155|186,sky|parking|road
RPRsS788iG8_23.5_25.5.mp4,188,room
RPRsS788iG8_26.0_28.0.mp4,126|206,leisure_centre|sport_venue
RPbV0EcLIaM_130.0_132.0.mp4,126|25,leisure_centre|basketball_court
RPbV0EcLIaM_142.5_144.5.mp4,8|126|206,arena|leisure_centre|sport_venue
RPbV0EcLIaM_61.0_63.0.mp4,126|206,leisure_centre|sport_venue
RPbV0EcLIaM_69.0_71.0.mp4,206,sport_venue
RPcsjp2NQL0_000223_000233.mp4,47|85,cave|formation
RPs7flUkm-I_000002_000012.mp4,114|205,ice_rink|snow_covered_landscape
RPsaQ1Yz12A_000017_000027.mp4,35|184|193|241|240|144,body_of_water|river|sea|waterfall|watercourse|natural_resources
RPyRDJGBQNw_26.0_28.0.mp4,8|81|126|206,arena|floor|leisure_centre|sport_venue
RPyRDJGBQNw_9.5_11.5.mp4,126,leisure_centre
RPyjeoPehYg_81.5_83.5.mp4,156|123|93,pasture|landscape|grassland
RPyjeoPehYg_9.0_11.0.mp4,77|75|123|93,field|farm|landscape|grassland
RPyjeoPehYg_95.5_97.5.mp4,77|156|93|123|134,field|pasture|grassland|landscape|meadow
RQ-dQV-CJX0_000035_000045.mp4,147,nightclub
RQ3aKYLUhzY_000203_000213.mp4,147,nightclub
RQ9_RivcpwA_2.0_4.0.mp4,202|171|40|238|177|170|124|186,sky|public_space|building|walkway|residential_area|property|lane|road
RQ9_RivcpwA_5.5_7.5.mp4,200|171|124|186,sidewalk|public_space|lane|road
RQ9_RivcpwA_8.5_10.5.mp4,200|202|157|171|238|124|186,sidewalk|sky|path|public_space|walkway|lane|road
RQAHWAX1bQE_43.5_45.5.mp4,171|213,public_space|street
RQBBMhQGwk8_000000_000010.mp4,104|188,home|room
RQGQAcX6DS8_000009_000019.mp4,196|84,shack|forest
RQGujqJijHI_49.0_51.0.mp4,68|202|186|171|228|124|213,downtown|sky|road|public_space|town|lane|street
RQGujqJijHI_50.5_52.5.mp4,186|202|171|228|124|213,road|sky|public_space|town|lane|street
RQHAnEE8J4c_18.5_20.5.mp4,206,sport_venue
RQHjkUMDm2w_000003_000013.mp4,142|224|209,musical_theatre|theatre|stage
RQNZSeRnGZ4_000003_000013.mp4,216,supermarket
RQQJDt4CebI_152.5_154.5.mp4,126|206|208|209,leisure_centre|sport_venue|stadium|stage
RQUOGrtmx_0_000080_000090.mp4,104|170|188|110|81,home|property|room|house|floor
RQcD6MtxOjE_15.0_17.0.mp4,171|213|124|186,public_space|street|lane|road
RQcD6MtxOjE_30.0_32.0.mp4,186|171|213,road|public_space|street
RQcD6MtxOjE_9.0_11.0.mp4,202|238,sky|walkway
RQmkpHs4cGs_116.5_118.5.mp4,22|171|206,baseball_field|public_space|sport_venue
RQo2FWiuHqA_000202_000212.mp4,47|85,cave|formation
RQv2UPwKppw_23.0_25.0.mp4,242|144,waterway|natural_resources
RQv2UPwKppw_71.5_73.5.mp4,35|184|240|242|144,body_of_water|river|watercourse|waterway|natural_resources
RQv2UPwKppw_88.5_90.5.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
RR-COYj0pgs_59.0_61.0.mp4,205,snow_covered_landscape
RR-COYj0pgs_74.5_76.5.mp4,202|123|205,sky|landscape|snow_covered_landscape
RR-COYj0pgs_89.5_91.5.mp4,205,snow_covered_landscape
RR-z-nxqCqE_000013_000023.mp4,117|3,kindergarten|amusement_park
RR0Xi9CMHZo_113.0_115.0.mp4,123,landscape
RR8vRWmFfnc_000057_000067.mp4,223|137|205,terrain|mountain|snow_covered_landscape
RR9L_KMK6dU_46.5_48.5.mp4,96,gym
RR9L_KMK6dU_63.0_65.0.mp4,96,gym
RR9fNpQH6-g_21.0_23.0.mp4,81,floor
RRY9_W-Pt7Y_000045_000055.mp4,202|31|199|105|193|205,sky|beach|shore|horizon|sea|snow_covered_landscape
RRj5Q3ggZvw_000000_000010.mp4,175,religious_institute
RRkHLhjqRUs_11.5_13.5.mp4,110|104|170,house|home|property
RRkHLhjqRUs_45.5_47.5.mp4,110|104|170,house|home|property
RRkHLhjqRUs_78.5_80.5.mp4,170,property
RRp34ngndZQ_25.5_27.5.mp4,96|188,gym|room
RRp34ngndZQ_91.5_93.5.mp4,96|188,gym|room
RRtiELLDf1w_000182_000192.mp4,199|31|53,shore|beach|coast
RRugG1qs8Jk_000002_000012.mp4,202|188|81,sky|room|floor
RRw0nMTMbi4_20.0_22.0.mp4,8|126|206,arena|leisure_centre|sport_venue
RRwhkMl5E7A_000034_000044.mp4,35|202|199|31|193|53|54,body_of_water|sky|shore|beach|sea|coast|coastal_and_oceanic_landforms
RS0XC_P6YlU_000056_000066.mp4,186|81|200|171|213,road|floor|sidewalk|public_space|street
RS1Bg6cs7eE_43.0_45.0.mp4,156|93,pasture|grassland
RS81e7HocuQ_14.0_16.0.mp4,208,stadium
RS81e7HocuQ_18.0_20.0.mp4,8|126|206|208|161,arena|leisure_centre|sport_venue|stadium|performing_arts_center
RS81e7HocuQ_9.0_11.0.mp4,8|126|206|208,arena|leisure_centre|sport_venue|stadium
RSDm91bND6g_6.5_8.5.mp4,77|75|123|173|189,field|farm|landscape|ranch|rural_area
RSL7adN7VUg_3.5_5.5.mp4,126|206|208,leisure_centre|sport_venue|stadium
RSQO5wUp8sw_000117_000127.mp4,77,field
